La Fouillouse
0	Andrézieux-Bouthéon sud
0	0	Andrézieux-Bouthéon nord
0	0	0	Péage de Veauchette
1,2	0	1,2	1,2	Montbrison Montrond
2,5	0	2,5	2,5	1	Feurs Lentilly
11,1	0	11,1	11,1	8,8	7,7	Tour de Salvagny
11,1	0	11,1	11,1	8,8	7,7	0	Lentilly
11,1	0	11,1	11,1	8,8	7,7	0	0	Pont de Dorieux
11,1	0	11,1	11,1	8,8	7,7	0	0	0	L’Arbresle
0	0	0	0	0	0	1,8	1,8	1,8	1,8	Tarare est(péage en systEme ouvert)
11,1	0	11,1	11,1	8,8	7,7	0	0	0	0	0	BARRIERE DE PEAGE DE SAINT-ROMAIN-DE-POPEY
8,1	0	8,1	8,1	6	5	0	0	0	0	0	0	Tarare est(péage en systEme fermé)
6,7	0	6,7	6,7	4,8	4	3,1	3,1	3,1	3,1	0	3,1	0,9	Tarare ouest
4	0	4	4	2,4	1,3	5,6	5,6	5,6	5,6	0	5,6	3,6	2,5	Balbigny
3,9	0	3,9	3,9	2,5	1,4	7,6	7,6	7,6	7,6	0	7,6	4,9	3,9	1,1	Saint-Germain-Laval
5,3	0	5,3	5,3	4,6	3,5	9,5	9,5	9,5	9,5	0	9,5	6,8	5,8	3,3	1,9	Noirétable
7,2	0	7,2	7,2	6,4	4,7	11,1	11,1	11,1	11,1	0	11,1	8,3	7,4	4,6	3,2	1,3	Thiers est
8,5	0	8,5	8,5	7,9	6,6	13	13	13	13	0	13	10	9,2	6,4	4,3	2,5	1	Thiers ouest
9,1	0	9,1	9,1	8	7	14,2	14,2	14,2	14,2	0	14,2	10,6	9,9	6,9	4,9	3,5	2	0,8	Lezoux
10,7	0	10,7	10,7	10,5	9,5	16,3	16,3	16,3	16,3	0	16,3	13,7	12,6	9,7	7,7	5,3	3,8	2,5	1,7	BARRIERE DE PEAGE DE MARTRES-D'ARTIERE
10,7	0	10,7	10,7	10,5	9,5	16,3	16,3	16,3	16,3	0	16,3	13,7	12,6	9,7	7,7	5,3	3,8	2,5	1,7	0	Clermont-Ferrand
10,7	0	10,7	10,7	10,5	9,5	16,3	16,3	16,3	16,3	0	16,3	13,7	12,6	9,7	7,7	5,3	3,8	2,5	1,7	0	0	Pont du Château
