LA SAULCE
2,8	SISTERON NORD
3,6	0,9	SISTERON SUD
4,3	1,6	0,6	AUBIGNOSC
5,5	2,8	1,7	1,2	PEYRUIS
7	4,5	3,5	2,7	1,6	LA BRILLANNE
8,8	6,5	5	4,4	3,2	1,6	MANOSQUE
10,1	8,3	6,4	5,9	4,6	3,1	1,5	SAINT PAUL LEZ DURANCE
12	10,5	8,8	8,1	6,8	5,2	3,6	2,2	PERTUIS
13,6	12	9,8	9,4	8,1	6,4	4,9	3,6	1,3	AIX (A51)
0	0	0	0	0	0	0	0	0	0	CARNOULES
25,8	24,2	22	21,6	20,3	18,6	17,1	15,8	13,5	2,5	2,5	PUGET-VILLE
22	20,4	18,2	17,8	16,5	14,8	13,3	12	9,7	2,5	2,5	0	TOULON-OUEST
22	20,4	18,2	17,8	16,5	14,8	13,3	12	9,7	2,5	2,5	0	0	SIX FOURS LES PLAGES
22	20,4	18,2	17,8	16,5	14,8	13,3	12	9,7	3,3	3,3	0,8	0,8	0,8	OLLIOULES
21,1	19,5	17,3	16,9	15,6	13,9	12,4	11,1	8,8	3,9	3,9	1,4	1,4	1,4	1,4	BANDOL
19,7	18,1	15,9	15,5	14,2	12,5	11	9,7	7,4	4,8	4,8	2,3	2,3	2,3	2,3	1,4	SAINT CYR LES LEQUES/LA CADIERE
18,7	17,1	14,9	14,5	13,2	11,5	10	8,7	6,4	6,2	6,2	3,7	3,7	3,7	3,7	2,8	1,4	LA CIOTAT
18,4	16,8	14,6	14,2	12,9	11,2	9,7	8,4	6,1	7,2	7,2	4,7	4,7	4,7	4,7	3,8	2,4	1,4	CASSIS
17,3	15,7	13,5	13,1	11,8	10,1	8,6	7,3	5	7,2	7,2	4,7	4,7	4,7	4,7	3,8	2,4	1,4	1,1	LA BEDOULE
17,3	15,7	13,5	13,1	11,8	10,1	8,6	7,3	5	7,2	7,2	4,7	4,7	4,7	4,7	3,8	2,4	1,4	1,1	0	AUBAGNE
17,3	15,7	13,5	13,1	11,8	10,1	8,6	7,3	5	0	0	13,5	0	0	0	0	0	0	0	0	0	GEMENOS
0	0	0	0	0	0	0	0	0	0	0	0	5,9	5,9	5,9	5	3,6	2,6	2,3	1,2	1,2	1,2	AURIOL
16,1	14,5	12,3	11,9	10,6	8,9	7,4	6,1	3,8	0	0	12	6,1	6,1	6,1	5,2	3,8	2,8	2,5	1,4	1,4	1,4	0	LA BOUILLADISSE
15,8	14,2	12	11,6	10,3	8,6	7,1	5,8	3,5	0	0	11,8	6,6	6,6	6,6	5,7	4,3	3,3	3	1,9	1,9	1,9	0	0,5	AIX (A57,A50,A52,A8)
13,6	12	9,8	9,4	8,1	6,4	4,9	3,6	1,3	0	0	12,2	8,4	8,4	8,4	7,5	6,1	5,1	4,8	3,7	3,7	3,7	0	2,5	2,2	FUVEAU
14,6	13	10,8	10,4	9,1	7,4	5,9	4,6	2,3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	TRETS
0	0	0	0	0	0	0	0	0	0	0	9,1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SAINT MAXIMIN
17,5	15,9	13,7	13,3	12	10,3	8,8	7,5	5,2	0	0	8,1	9,7	9,7	9,7	8,8	7,4	6,4	6,1	5	5	5	0	3,8	3,7	3,9	0	1,1	BRIGNOLES
19,6	18	15,8	15,4	14,1	12,4	10,9	9,6	7,3	0	0	6,6	6,6	6,6	7,4	10,8	9,4	8,4	8,1	7	7	7	0	5,5	5,4	6	0	2,8	1,7	LE CANNET DES MAURES
21,7	20,1	17,9	17,5	16,2	14,5	13	11,7	9,4	0	0	4,4	4,4	4,4	5,2	5,8	6,7	8,1	9,1	9,5	9,5	9,5	0	7,8	7,7	8,1	0	5,1	4	2,3	LE MUY
23,7	22,1	19,9	19,5	18,2	16,5	15	13,7	11,4	0	0	6,9	6,9	6,9	7,7	8,3	9,2	10,6	11,6	11,5	11,5	11,5	0	9,9	9,8	10,1	0	7,3	6,1	4,6	2,4	PUGET
25,4	23,8	21,6	21,2	19,9	18,2	16,7	15,4	13,1	0	0	8,6	8,6	8,6	9,4	10	10,9	12,3	13,3	13	13	13	0	11,5	11,3	11,8	0	8,9	7,5	6,2	3,9	1,6	FREJUS
25,6	24	21,8	21,4	20,1	18,4	16,9	15,6	13,3	0	0	8,8	8,8	8,8	9,6	10,2	11,1	12,5	13,5	13,1	13,1	13,1	0	12	11,9	12	0	9,1	8,1	6,5	4,5	2,2	0,7	LES ADRETS
29,4	27,8	25,6	25,2	23,9	22,2	20,7	19,4	17,1	0	0	12,1	12,1	12,1	12,9	13,5	14,4	15,8	16,8	16,6	16,6	16,6	0	14,9	14,8	15,8	0	12,3	11,4	10,3	7,6	5,4	3,9	2,9	MANDELIEU/MOUGINS
29,4	27,8	25,6	25,2	23,9	22,2	20,7	19,4	17,1	0	0	12,1	12,1	12,1	12,9	13,5	14,4	15,8	16,8	16,6	16,6	16,6	0	14,9	14,8	15,8	0	12,3	11,4	10,3	7,6	5,4	3,9	2,9	1,5	ANTIBES
