LE PALAYS
12,7	12,7	12,7	12,7	12,7	12,7	12,7	0	12,7	12	12	11,4	10,7	9,2	9,2	9,2	9,2	9,2	9,2	9,2	9,2	9,2	6,6	4,4	2,6	2,4	AIGUILLON
15,7	15,7	15,7	15,7	15,7	15,7	15,7	0	15,7	15	15	14,9	13,6	12,5	12,5	12,5	12,5	12,5	12,5	12,5	12,5	12,5	9,7	8	5	4,8	2,2	MAMANDE
17,4	17,4	17,4	17,4	17,4	17,4	17,4	0	17,4	16,7	16,7	16,6	15,2	14	14	14	14	14	14	14	14	14	11,8	9,1	6,8	6,6	4	1,5	LA REOLE
18,9	18,9	18,9	18,9	18,9	18,9	18,9	0	18,9	18,2	18,2	17,8	16,5	15,4	15,4	15,4	15,4	15,4	15,4	15,4	15,4	15,4	13,6	11,2	8,3	8,1	5,5	3,2	1,8	LANGON
21,2	21,2	21,2	21,2	21,2	21,2	21,2	0	21,2	20,5	20,5	19,3	18,7	17,1	17,1	17,1	17,1	17,1	17,1	17,1	17,1	17,1	14,3	12,5	8,9	8,7	6,3	4,7	3,2	1,1	PODENSAC
21,7	21,7	21,7	21,7	21,7	21,7	21,7	0	21,7	21	21	20,9	20,7	18,8	18,8	18,8	18,8	18,8	18,8	18,8	18,8	18,8	16,5	14	11,6	11,4	8,5	5,9	4,1	2,3	1,3	PEAGE DE SAINT-SELVE
21,7	21,7	21,7	21,7	21,7	21,7	21,7	0	21,7	21	21	20,9	20,7	18,8	18,8	18,8	18,8	18,8	18,8	18,8	18,8	18,8	16,5	14	11,6	11,4	8,5	5,9	4,1	2,3	1,3	0	LA BREDE
19,9	19,9	19,9	19,9	19,9	19,9	19,9	0	19,9	19,2	19,2	18,9	17,9	16,9	16,9	16,9	16,9	16,9	16,9	16,9	16,9	16,9	14,4	12,5	9,6	9,4	6,9	4,8	3,1	2,5	3,7	5,3	5,3	BAZAS
22,9	22,9	22,9	22,9	22,9	22,9	22,9	0	22,9	22,2	22,2	21,9	20,9	19,9	19,9	19,9	19,9	19,9	19,9	19,9	19,9	19,9	17,4	15,5	12,6	12,4	9,9	7,8	6,1	5,5	6,7	8,3	8,3	3	CAPTIEUX
27,5	27,5	27,5	27,5	27,5	27,5	27,5	0	27,5	26,8	26,8	26,5	25,5	24,5	24,5	24,5	24,5	24,5	24,5	24,5	24,5	24,5	22	20,1	17,2	17	14,5	12,4	10,7	10,1	11,3	12,9	12,9	7,6	4,6	ROQUEFORT
29,4	29,4	29,4	29,4	29,4	29,4	29,4	0	29,4	28,7	28,7	28,4	27,4	26,4	26,4	26,4	26,4	26,4	26,4	26,4	26,4	26,4	23,9	22	19,1	18,9	16,4	14,3	12,6	12	13,2	14,8	14,8	9,3	6,4	1,8	LE CALOY
33,7	33,7	33,7	33,7	33,7	33,7	33,7	0	33,7	33	33	32,7	31,7	30,7	30,7	30,7	30,7	30,7	30,7	30,7	30,7	30,7	28,2	26,3	23,4	23,2	20,7	18,6	16,9	16,3	17,5	19,1	19,1	13,7	10,8	6,1	4,4	AIRE SUR ADOUR NORD
34,5	34,5	34,5	34,5	34,5	34,5	34,5	0	34,5	33,8	33,8	33,5	32,5	31,5	31,5	31,5	31,5	31,5	31,5	31,5	31,5	31,5	29	27,1	24,2	24	21,5	19,4	17,7	17,1	18,3	19,9	19,9	14,6	11,7	7,1	5,3	0	AIRE SUR ADOUR SUD
36,2	36,2	36,2	36,2	36,2	36,2	36,2	0	36,2	35,5	35,5	35,2	34,2	33,2	33,2	33,2	33,2	33,2	33,2	33,2	33,2	33,2	30,7	28,8	25,9	25,7	23,2	21,1	19,4	18,8	20	21,6	21,6	16,3	13,4	8,8	7	2,6	0	GARLIN
38,4	38,4	38,4	38,4	38,4	38,4	38,4	0	38,4	37,7	37,7	37,4	36,4	35,4	35,4	35,4	35,4	35,4	35,4	35,4	35,4	35,4	32,9	31	28,1	27,9	25,4	23,3	21,6	21	22,2	23,8	23,8	18,4	15,5	10,9	9,1	4,7	0	2,1	THEZE
52	52	52	52	52	52	52	0	52	51,3	51,3	51	50	49	49	49	49	49	49	49	49	49	46,5	44,6	41,7	41,5	39	36,9	35,2	34,6	35,8	37,4	37,4	30,5	27,5	22,8	21,1	16,9	0	14,2	11,9	MOUSSEROLLES
52	52	52	52	52	52	52	0	52	51,3	51,3	51	50	49	49	49	49	49	49	49	49	49	46,5	44,6	41,7	41,5	39	36,9	35,2	34,6	35,8	37,4	37,4	30,5	27,5	22,8	21,1	16,9	0	14,2	11,9	0	MOUGUERRE BOURG
52	52	52	52	52	52	52	0	52	51,3	51,3	51	50	49	49	49	49	49	49	49	49	49	46,5	44,6	41,7	41,5	39	36,9	35,2	34,6	35,8	37,4	37,4	30,5	27,5	22,8	21,1	16,9	0	14,2	11,9	0	0	MOUGUERRE ELIZABERRY
52	52	52	52	52	52	52	0	52	51,3	51,3	51	50	49	49	49	49	49	49	49	49	49	46,5	44,6	41,7	41,5	39	36,9	35,2	34,6	35,8	37,4	37,4	30,5	27,5	22,8	21,1	16,9	0	14,2	11,9	0	0	0	BISCROUS
52	52	52	52	52	52	52	0	52	51,3	51,3	51	50	49	49	49	49	49	49	49	49	49	46,5	44,6	41,7	41,5	39	36,9	35,2	34,6	35,8	37,4	37,4	30,5	27,5	22,8	21,1	16,9	0	14,2	11,9	0	0	0	0	URT
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,3	1,3	1,3	1,3	1,3	GUICHE
52	52	52	52	52	52	52	0	52	51,3	51,3	51	50	49	49	49	49	49	49	49	49	49	46,5	44,6	41,7	41,5	39	36,9	35,2	34,6	35,8	37,4	37,4	30,5	27,5	22,8	21,1	16,9	0	14,2	11,9	0	0	0	0	0	0	PEAGE DE SAMES
49,7	49,7	49,7	49,7	49,7	49,7	49,7	0	49,7	49	49	48,7	47,7	46,7	46,7	46,7	46,7	46,7	46,7	46,7	46,7	46,7	44,2	42,3	39,4	39,2	36,7	34,6	32,9	32,3	33,5	35,1	35,1	28,2	25,2	20,5	18,8	14,6	0	11,9	9,6	2,5	2,5	2,5	2,5	2,5	0	2,5	PEYREHORADE
47,2	47,2	47,2	47,2	47,2	47,2	47,2	0	47,2	46,5	46,5	46,2	45,2	44,2	44,2	44,2	44,2	44,2	44,2	44,2	44,2	44,2	41,7	39,8	36,9	36,7	34,2	32,1	30,4	29,8	31	32,6	32,6	25,7	22,7	18	16,3	12,1	0	9,4	7,1	3,9	3,9	3,9	3,9	3,9	0	3,9	1,5	SALIES
46,2	46,2	46,2	46,2	46,2	46,2	46,2	0	46,2	45,5	45,5	45,2	44,2	43,2	43,2	43,2	43,2	43,2	43,2	43,2	43,2	43,2	40,7	38,8	35,9	35,7	33,2	31,1	29,4	28,8	30	31,6	31,6	24,7	21,7	17	15,3	11,1	0	8,4	6,1	5,3	5,3	5,3	5,3	5,3	0	5,3	3,4	1,3	ORTHEZ
44,2	44,2	44,2	44,2	44,2	44,2	44,2	0	44,2	43,5	43,5	43,2	42,2	41,2	41,2	41,2	41,2	41,2	41,2	41,2	41,2	41,2	38,7	36,8	33,9	33,7	31,2	29,1	27,4	26,8	28	29,6	29,6	22,7	19,7	15	13,3	9,1	0	6,4	4,1	7,5	7,5	7,5	7,5	7,5	0	7,5	5,1	2,8	1,6	ARTIX
43,6	43,6	43,6	43,6	43,6	43,6	43,6	0	43,6	42,9	42,9	42,6	41,6	40,6	40,6	40,6	40,6	40,6	40,6	40,6	40,6	40,6	38,1	36,2	33,3	33,1	30,6	28,5	26,8	26,2	27,4	29	29	22,1	19,1	14,4	12,7	8,5	0	5,8	3,5	9	9	9	9	9	0	9	6,9	4,2	3,4	1,1	LESCAR
44,4	44,4	44,4	44,4	44,4	44,4	44,4	0	44,4	43,7	43,7	43,4	42,4	41,4	41,4	41,4	41,4	41,4	41,4	41,4	41,4	41,4	38,9	37	34,1	33,9	31,4	29,3	27,6	27	28,2	29,8	29,8	22,9	19,9	15,2	13,5	9,3	0	6,6	4,3	9,3	9,3	9,3	9,3	9,3	0	9,3	7,1	4,6	3,5	1,7	0,4	PAU CENTRE
45,1	45,1	45,1	45,1	45,1	45,1	45,1	0	45,1	44,4	44,4	44,1	43,1	42,1	42,1	42,1	42,1	42,1	42,1	42,1	42,1	42,1	39,6	37,7	34,8	34,6	32,1	30	28,3	27,7	28,9	30,5	30,5	23,6	20,6	15,9	14,2	10	0	7,3	5	10,1	10,1	10,1	10,1	10,1	0	10,1	7,7	5,5	4,2	2,4	1,6	1,2	SOUMOULOU
47,6	47,6	47,6	47,6	47,6	47,6	47,6	0	47,6	46,9	46,9	46,6	45,6	44,6	44,6	44,6	44,6	44,6	44,6	44,6	44,6	44,6	42,1	40,2	37,3	37,1	34,6	32,5	30,8	30,2	31,4	33	33	26,1	23,1	18,4	16,7	12,5	0	9,8	7,5	13,7	13,7	13,7	13,7	13,7	0	13,7	10,9	8,4	7,3	4,7	4,1	2,9	1,9	TARBES OUEST
48,2	48,2	48,2	48,2	48,2	48,2	48,2	0	48,2	47,5	47,5	47,2	46,2	45,2	45,2	45,2	45,2	45,2	45,2	45,2	45,2	45,2	42,7	40,8	37,9	37,7	35,2	33,1	31,4	30,8	32	33,6	33,6	26,7	23,7	19	17,3	13,1	0	10,4	8,1	14	14	14	14	14	0	14	11,1	8,7	7,8	5,3	4,4	3,6	2,6	0,6	TARBES EST
48,5	48,5	48,5	48,5	48,5	48,5	48,5	0	48,5	47,8	47,8	47,5	46,5	45,5	45,5	45,5	45,5	45,5	45,5	45,5	45,5	45,5	43	41,1	38,2	38	35,5	33,4	31,7	31,1	32,3	33,9	33,9	27	24	19,3	17,6	13,4	0	10,7	8,4	14,9	14,9	14,9	14,9	14,9	0	14,9	11,4	9,4	8,4	6	4,8	4,1	3	1,1	0	TOURNAY
49,1	49,1	49,1	49,1	49,1	49,1	49,1	0	49,1	48,4	48,4	48,1	47,1	46,1	46,1	46,1	46,1	46,1	46,1	46,1	46,1	46,1	43,6	41,7	38,8	38,6	36,1	34	32,3	31,7	32,9	34,5	34,5	27,6	24,6	19,9	18,2	14	0	11,3	9	15,1	15,1	15,1	15,1	15,1	0	15,1	12,1	9,8	9	6,6	5,2	4,6	3,5	1,5	0	0	CAPVERN
49,5	49,5	49,5	49,5	49,5	49,5	49,5	0	49,5	48,8	48,8	48,5	47,5	46,5	46,5	46,5	46,5	46,5	46,5	46,5	46,5	46,5	44	42,1	39,2	39	36,5	34,4	32,7	32,1	33,3	34,9	34,9	28	25	20,3	18,6	14,4	0	11,7	9,4	15,2	15,2	15,2	15,2	15,2	0	15,2	12,4	10,4	9,3	7,2	5,7	5,4	4,2	2,2	1,1	0,7	0,4	LANNEMEZAN
51,9	51,9	51,9	51,9	51,9	51,9	51,9	0	51,9	51,2	51,2	50,9	49,9	48,9	48,9	48,9	48,9	48,9	48,9	48,9	48,9	48,9	46,4	44,5	41,6	41,4	38,9	36,8	35,1	34,5	35,7	37,3	37,3	30,4	27,4	22,7	21	16,8	0	14,1	11,8	16,7	16,7	16,7	16,7	16,7	0	16,7	14,1	12	11	8,8	8,2	7,3	6,1	3,8	3,3	2,7	2,2	1,7	MONTREJEAU
52,9	52,9	52,9	52,9	52,9	52,9	52,9	0	52,9	52,2	52,2	51,9	50,9	49,9	49,9	49,9	49,9	49,9	49,9	49,9	49,9	49,9	47,4	45,5	42,6	42,4	39,9	37,8	36,1	35,5	36,7	38,3	38,3	31,4	28,4	23,7	22	17,8	0	15,1	12,8	19,1	19,1	19,1	19,1	19,1	0	19,1	16,1	13,6	12,6	10,8	9,2	8,5	7,3	4,8	4,2	3,5	3,3	2,6	1,4	SAINT-GAUDENS
56,5	56,5	56,5	56,5	56,5	56,5	56,5	0	56,5	55,8	55,8	55,5	54,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	51	49,1	46,2	46	43,5	41,4	39,7	39,1	40,3	41,9	41,9	35	32	27,3	25,6	21,4	0	18,7	16,4	21,4	21,4	21,4	21,4	21,4	0	21,4	19,4	16,9	15,9	13,5	13,1	11,7	10,5	8,3	7,7	6,6	6,2	5,6	4,1	2,1	PEAGE DE LESTELLE
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LESTELLE DE SAINT MARTORY
56,5	56,5	56,5	56,5	56,5	56,5	56,5	0	56,5	55,8	55,8	55,5	54,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	51	49,1	46,2	46	43,5	41,4	39,7	39,1	40,3	41,9	41,9	35	32	27,3	25,6	21,4	0	18,7	16,4	21,4	21,4	21,4	21,4	21,4	0	21,4	19,4	16,9	15,9	13,5	13,1	11,7	10,5	8,3	7,7	6,6	6,2	5,6	4,1	2,1	0	1,5	SAINT MARTORY
56,5	56,5	56,5	56,5	56,5	56,5	56,5	0	56,5	55,8	55,8	55,5	54,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	51	49,1	46,2	46	43,5	41,4	39,7	39,1	40,3	41,9	41,9	35	32	27,3	25,6	21,4	0	18,7	16,4	21,4	21,4	21,4	21,4	21,4	0	21,4	19,4	16,9	15,9	13,5	13,1	11,7	10,5	8,3	7,7	6,6	6,2	5,6	4,1	2,1	0	1,5	0	BOUSSENS
56,5	56,5	56,5	56,5	56,5	56,5	56,5	0	56,5	55,8	55,8	55,5	54,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	53,5	51	49,1	46,2	46	43,5	41,4	39,7	39,1	40,3	41,9	41,9	35	32	27,3	25,6	21,4	0	18,7	16,4	21,4	21,4	21,4	21,4	21,4	0	21,4	19,4	16,9	15,9	13,5	13,1	11,7	10,5	8,3	7,7	6,6	6,2	5,6	4,1	2,1	0	1,5	0	0	MARTRES TOLOSANE
