LA SAULCE
1,7	SISTERON NORD
2,2	0,5	SISTERON SUD
2,8	1,1	0,5	AUBIGNOSC
3,4	1,7	1,1	0,7	PEYRUIS
4,1	2,6	2	1,7	0,9	LA BRILLANNE
5,1	3,8	2,8	2,5	1,6	0,8	MANOSQUE
6	4,6	3,9	3,5	2,7	1,7	0,9	SAINT PAUL LEZ DURANCE
6,9	5,9	5,1	4,5	3,8	3	2,1	1,3	PERTUIS
7,9	7,1	5,8	5,2	4,6	3,7	3,2	2,2	0,8	AIX (A51)
0	0	0	0	0	0	0	0	0	0	CARNOULES
15	14,2	12,9	12,3	11,7	10,8	10,3	9,3	7,9	1,5	1,5	PUGET-VILLE
13,3	12,5	11,2	10,6	10	9,1	8,6	7,6	6,2	1,5	1,5	0	TOULON-OUEST
13,3	12,5	11,2	10,6	10	9,1	8,6	7,6	6,2	1,5	1,5	0	0	SIX FOURS LES PLAGES
13,3	12,5	11,2	10,6	10	9,1	8,6	7,6	6,2	2	2	0,5	0,5	0,5	OLLIOULES
12,6	11,8	10,5	9,9	9,3	8,4	7,9	6,9	5,5	2,3	2,3	0,8	0,8	0,8	0,8	BANDOL
11,8	11	9,7	9,1	8,5	7,6	7,1	6,1	4,7	3	3	1,5	1,5	1,5	1,5	0,8	SAINT CYR LES LEQUES/LA CADIERE
11,1	10,3	9	8,4	7,8	6,9	6,4	5,4	4	3,9	3,9	2,4	2,4	2,4	2,4	1,7	0,9	LA CIOTAT
11	10,2	8,9	8,3	7,7	6,8	6,3	5,3	3,9	4,6	4,6	3,1	3,1	3,1	3,1	2,4	1,6	0,9	CASSIS
10,2	9,4	8,1	7,5	6,9	6	5,5	4,5	3,1	4,6	4,6	3,1	3,1	3,1	3,1	2,4	1,6	0,9	0,8	LA BEDOULE
10,2	9,4	8,1	7,5	6,9	6	5,5	4,5	3,1	4,6	4,6	3,1	3,1	3,1	3,1	2,4	1,6	0,9	0,8	0	AUBAGNE
10,2	9,4	8,1	7,5	6,9	6	5,5	4,5	3,1	0	0	7,7	0	0	0	0	0	0	0	0	0	GEMENOS
0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	3,3	2,5	1,8	1,7	0,9	0,9	0,9	AURIOL
9,4	8,6	7,3	6,7	6,1	5,2	4,7	3,7	2,3	0	0	7,1	4,1	4,1	4,1	3,4	2,6	1,9	1,8	1	1	1	0	LA BOUILLADISSE
9,3	8,5	7,2	6,6	6	5,1	4,6	3,6	2,2	0	0	6,9	4,4	4,4	4,4	3,7	2,9	2,2	2,1	1,3	1,3	1,3	0	0,3	AIX (A57,A50,A52,A8)
7,9	7,1	5,8	5,2	4,6	3,7	3,2	2,2	0,8	0	0	7,1	5,4	5,4	5,4	4,7	3,9	3,2	3,1	2,3	2,3	2,3	0	1,5	1,4	FUVEAU
8,6	7,8	6,5	5,9	5,3	4,4	3,9	2,9	1,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,7	TRETS
0	0	0	0	0	0	0	0	0	0	0	5,4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SAINT MAXIMIN
10,1	9,3	8	7,4	6,8	5,9	5,4	4,4	3	0	0	4,7	5,7	5,7	5,7	5	4,2	3,5	3,4	2,6	2,6	2,6	0	2,3	2,2	2,2	0	0,7	BRIGNOLES
11,3	10,5	9,2	8,6	8	7,1	6,6	5,6	4,2	0	0	3,8	3,8	3,8	4,3	6	5,2	4,5	4,4	3,6	3,6	3,6	0	3,2	3,1	3,4	0	1,6	0,9	LE CANNET DES MAURES
12,7	11,9	10,6	10	9,4	8,5	8	7	5,6	0	0	2,7	2,7	2,7	3,2	3,5	4,2	5,1	5,8	4,9	4,9	4,9	0	4,7	4,5	4,8	0	3	2,4	1,5	LE MUY
14	13,2	11,9	11,3	10,7	9,8	9,3	8,3	6,9	0	0	4	4	4	4,5	4,8	5,5	6,4	7,1	6,5	6,5	6,5	0	5,9	5,7	6,1	0	4,2	3,6	2,7	1,4	PUGET
15,2	14,4	13,1	12,5	11,9	11	10,5	9,5	8,1	0	0	4,9	4,9	4,9	5,4	5,7	6,4	7,3	8	7	7	7	0	6,8	6,6	7,3	0	5,1	4,4	3,6	2,2	1	FREJUS
15,4	14,6	13,3	12,7	12,1	11,2	10,7	9,7	8,3	0	0	5,3	5,3	5,3	5,8	6,1	6,8	7,7	8,4	7,7	7,7	7,7	0	7,2	7	7,5	0	5,5	4,8	4	2,6	1,4	0,4	LES ADRETS
17,7	16,9	15,6	15	14,4	13,5	13	12	10,6	0	0	7,2	7,2	7,2	7,7	8	8,7	9,6	10,3	9,6	9,6	9,6	0	8,8	8,6	9,8	0	7,1	6,5	6,2	4,6	3,3	2,3	1,6	MANDELIEU/MOUGINS
17,7	16,9	15,6	15	14,4	13,5	13	12	10,6	0	0	7,2	7,2	7,2	7,7	8	8,7	9,6	10,3	9,6	9,6	9,6	0	8,8	8,6	9,8	0	7,1	6,5	6,2	4,6	3,3	2,3	1,6	0,8	ANTIBES
18,7	17,9	16,6	16	15,4	14,5	14	13	11,6	0	0	8,2	8,2	8,2	8,7	9	9,7	10,6	11,3	10,6	10,6	10,6	0	9,8	9,6	10,8	0	8,1	7,5	7,2	5,6	4,3	3,3	2,6	1,8	1	VILLENEUVE LOUBET
19,6	18,8	17,5	16,9	16,3	15,4	14,9	13,9	12,5	0	0	9,1	9,1	9,1	9,6	9,9	10,6	11,5	12,2	11,5	11,5	11,5	0	10,7	10,5	11,7	0	9	8,4	8,1	6,5	5,2	4,2	3,5	2,7	1,9	0,9	CAGNES SUR MER
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SAINT LAURENT DU VAR
19,6	18,8	17,5	16,9	16,3	15,4	14,9	13,9	12,5	0	0	9,1	9,1	9,1	9,6	9,9	10,6	11,5	12,2	11,5	11,5	11,5	0	10,7	10,5	11,7	0	9	8,4	8,1	6,5	5,2	4,2	3,5	2,7	1,9	0,9	0,6	0,4	NICE OUEST/NICE AEROPORT
19,6	18,8	17,5	16,9	16,3	15,4	14,9	13,9	12,5	0	0	9,1	9,1	9,1	9,6	9,9	10,6	11,5	12,2	11,5	11,5	11,5	0	10,7	10,5	11,7	0	9	8,4	8,1	6,5	5,2	4,2	3,5	2,7	1,9	0,9	0,6	0,4	0	NICE SAINT ISIDORE
19,9	19,1	17,8	17,2	16,6	15,7	15,2	14,2	12,8	0	0	9,4	9,4	9,4	9,9	10,2	10,9	11,8	12,5	11,8	11,8	11,8	0	11	10,8	12	0	9,3	8,7	8,4	6,8	5,5	4,5	3,8	3	2,2	1,2	0,9	0,7	0,3	0,3	NICE QUARTIER NORD/NICE EST
20,5	19,7	18,4	17,8	17,2	16,3	15,8	14,8	13,4	0	0	10	10	10	10,5	10,8	11,5	12,4	13,1	12,4	12,4	12,4	0	11,6	11,4	12,6	0	9,9	9,3	9	7,4	6,1	5,1	4,4	3,6	2,8	1,8	1,5	1,3	0,9	0,9	0,7	MONACO
21,9	21,1	19,8	19,2	18,6	17,7	17,2	16,2	14,8	0	0	11,4	11,4	11,4	11,9	12,2	12,9	13,8	14,5	13,8	13,8	13,8	0	13	12,8	14	0	11,3	10,7	10,4	8,8	7,5	6,5	5,8	5	4,2	3,2	2,9	2,7	2,3	2,3	2,1	1,4	LA TURBIE
21,2	20,4	19,1	18,5	17,9	17	16,5	15,5	14,1	0	0	10,7	10,7	10,7	11,2	11,5	12,2	13,1	13,8	13,1	13,1	13,1	0	12,3	12,1	13,3	0	10,6	10	9,7	8,1	6,8	5,8	5,1	4,3	3,5	2,5	2,2	2	1,6	1,6	1,4	0,7	0	MENTON
